Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
who,Americas,rural,Sanitation,2005,2.71057,5226081.24768,Limited service
who,Americas,urban,Sanitation,2005,3.2299,22179175.69397,Limited service
who,Americas,total,Sanitation,2005,4.68965,41244832.6311,Open defecation
who,Americas,rural,Sanitation,2005,15.20716,29319962.29406,Open defecation
who,Americas,urban,Sanitation,2005,1.73659,11924870.63771,Open defecation
who,Americas,total,Sanitation,2005,39.45364,346989606.47177,Safely managed service
who,Americas,urban,Sanitation,2005,47.16026,323841606.0041,Safely managed service
who,Americas,total,Sanitation,2005,5.83094,51282348.80819,Unimproved
who,Americas,rural,Sanitation,2005,11.7929,22737135.09514,Unimproved
who,Americas,urban,Sanitation,2005,4.15697,28545221.25483,Unimproved
who,Americas,rural,Sanitation,2006,71.11655,137104802.62289,At least basic
who,Americas,total,Sanitation,2006,46.80922,416368707.47077,Basic service
who,Americas,urban,Sanitation,2006,43.45834,302779744.63512,Basic service
who,Americas,total,Sanitation,2006,3.1,27574504.01364,Limited service
who,Americas,rural,Sanitation,2006,2.79605,5390480.63692,Limited service
who,Americas,urban,Sanitation,2006,3.1841,22184023.3343,Limited service
who,Americas,total,Sanitation,2006,4.34006,38604906.4176,Open defecation
who,Americas,rural,Sanitation,2006,14.09563,27174805.36868,Open defecation
who,Americas,urban,Sanitation,2006,1.64058,11430101.27291,Open defecation
who,Americas,total,Sanitation,2006,40.01187,355906147.60608,Safely managed service
who,Americas,urban,Sanitation,2006,47.70838,332390306.59648,Safely managed service
who,Americas,total,Sanitation,2006,5.73886,51047249.49191,Unimproved
who,Americas,rural,Sanitation,2006,11.99176,23118783.34972,Unimproved
who,Americas,urban,Sanitation,2006,4.00861,27928458.47719,Unimproved
who,Americas,rural,Sanitation,2007,71.94791,138658989.84445,At least basic
who,Americas,total,Sanitation,2007,46.69648,420059390.17844,Basic service
who,Americas,urban,Sanitation,2007,43.19103,305287716.12069,Basic service
who,Americas,total,Sanitation,2007,3.07771,27685657.70997,Limited service
who,Americas,rural,Sanitation,2007,2.87862,5547706.99055,Limited service
who,Americas,urban,Sanitation,2007,3.132,22137951.37366,Limited service
who,Americas,total,Sanitation,2007,4.0723,36632503.88488,Open defecation
who,Americas,rural,Sanitation,2007,13.34676,25722057.9076,Open defecation
who,Americas,urban,Sanitation,2007,1.54357,10910446.22759,Open defecation
who,Americas,total,Sanitation,2007,40.58815,365111765.98424,Safely managed service
who,Americas,urban,Sanitation,2007,48.27524,341224473.99053,Safely managed service
who,Americas,total,Sanitation,2007,5.56535,50063282.24157,Unimproved
who,Americas,rural,Sanitation,2007,11.82671,22792597.70281,Unimproved
who,Americas,urban,Sanitation,2007,3.85816,27270685.80812,Unimproved
who,Americas,rural,Sanitation,2008,72.77534,140191707.29687,At least basic
who,Americas,total,Sanitation,2008,46.57255,423618841.7527,Basic service
who,Americas,urban,Sanitation,2008,42.91781,307700459.02431,Basic service
who,Americas,total,Sanitation,2008,3.05393,27778174.11925,Limited service
who,Americas,rural,Sanitation,2008,2.96198,5705850.78159,Limited service
who,Americas,urban,Sanitation,2008,3.07863,22072322.92679,Limited service
who,Americas,total,Sanitation,2008,3.80845,34641258.93903,Open defecation
who,Americas,rural,Sanitation,2008,12.60205,24276118.14303,Open defecation
who,Americas,urban,Sanitation,2008,1.44572,10365140.61324,Open defecation
who,Americas,total,Sanitation,2008,41.1743,374516918.52414,Safely managed service
who,Americas,urban,Sanitation,2008,48.85169,350243580.9165,Safely managed service
who,Americas,total,Sanitation,2008,5.39077,49033888.66488,Unimproved
who,Americas,rural,Sanitation,2008,11.66062,22462589.56048,Unimproved
who,Americas,urban,Sanitation,2008,3.70614,26571306.64316,Unimproved
who,Americas,rural,Sanitation,2009,73.59719,141693838.95547,At least basic
who,Americas,total,Sanitation,2009,46.43332,426968306.67912,Basic service
who,Americas,urban,Sanitation,2009,42.63327,309945501.44203,Basic service
who,Americas,total,Sanitation,2009,3.02858,27848675.04172,Limited service
who,Americas,rural,Sanitation,2009,3.04573,5863826.9422,Limited service
who,Americas,urban,Sanitation,2009,3.02403,21984848.18598,Limited service
who,Americas,total,Sanitation,2009,3.54818,32626556.40361,Open defecation
who,Americas,rural,Sanitation,2009,11.8601,22833800.10979,Open defecation
who,Americas,urban,Sanitation,2009,1.347,9792756.15782,Open defecation
who,Americas,total,Sanitation,2009,41.7685,384073861.24843,Safely managed service
who,Americas,urban,Sanitation,2009,49.43617,359402835.22481,Safely managed service
who,Americas,total,Sanitation,2009,5.22142,48012552.59711,Unimproved
who,Americas,rural,Sanitation,2009,11.49698,22134689.92617,Unimproved
who,Americas,urban,Sanitation,2009,3.55952,25877865.99836,Unimproved
who,Americas,rural,Sanitation,2010,74.38718,143089812.97236,At least basic
who,Americas,total,Sanitation,2010,46.16806,429046264.68063,Basic service
who,Americas,urban,Sanitation,2010,42.27381,311539337.58077,Basic service
who,Americas,total,Sanitation,2010,3.00228,27900603.58636,Limited service
who,Americas,rural,Sanitation,2010,3.13116,6023042.60962,Limited service
who,Americas,urban,Sanitation,2010,2.96864,21877561.00402,Limited service
who,Americas,total,Sanitation,2010,3.29098,30583523.01306,Open defecation
who,Americas,rural,Sanitation,2010,11.11922,21388725.68728,Open defecation
who,Americas,urban,Sanitation,2010,1.24767,9194797.16213,Open defecation
who,Americas,total,Sanitation,2010,42.47976,394770359.16892,Safely managed service
who,Americas,urban,Sanitation,2010,50.09628,369187473.1995,Safely managed service
who,Americas,total,Sanitation,2010,5.05892,47013269.55009,Unimproved
who,Americas,rural,Sanitation,2010,11.36243,21856569.67668,Unimproved
who,Americas,urban,Sanitation,2010,3.4136,25156698.46658,Unimproved
who,Americas,rural,Sanitation,2011,75.17452,144417939.84469,At least basic
who,Americas,total,Sanitation,2011,45.89356,430908778.67043,Basic service
who,Americas,urban,Sanitation,2011,41.9096,312989497.29463,Basic service
who,Americas,total,Sanitation,2011,2.97498,27933040.79587,Limited service
who,Americas,rural,Sanitation,2011,3.21956,6185105.0183,Limited service
who,Americas,urban,Sanitation,2011,2.91207,21747935.94379,Limited service
who,Americas,total,Sanitation,2011,3.03704,28515691.66503,Open defecation
who,Americas,rural,Sanitation,2011,10.37978,19940620.86059,Open defecation
who,Americas,urban,Sanitation,2011,1.14821,8575071.24398,Open defecation
who,Americas,total,Sanitation,2011,43.19855,405604513.32702,Safely managed service
who,Americas,urban,Sanitation,2011,50.76264,379105864.75851,Safely managed service
who,Americas,total,Sanitation,2011,4.89587,45968788.54258,Unimproved
who,Americas,rural,Sanitation,2011,11.22614,21566559.31961,Unimproved
who,Americas,urban,Sanitation,2011,3.26748,24402231.7631,Unimproved
who,Americas,rural,Sanitation,2012,75.96339,145734784.56021,At least basic
who,Americas,total,Sanitation,2012,45.52236,431731554.40774,Basic service
who,Americas,urban,Sanitation,2012,41.43175,313450138.77419,Basic service
who,Americas,total,Sanitation,2012,2.94668,27946106.70228,Limited service
who,Americas,rural,Sanitation,2012,3.30943,6349095.63657,Limited service
who,Americas,urban,Sanitation,2012,2.85469,21597011.16552,Limited service
who,Americas,total,Sanitation,2012,2.78651,26427077.40836,Open defecation
who,Americas,rural,Sanitation,2012,9.64018,18494555.12256,Open defecation
who,Americas,urban,Sanitation,2012,1.04852,7932522.42941,Open defecation
who,Americas,total,Sanitation,2012,44.01192,417406601.59189,Safely managed service
who,Americas,urban,Sanitation,2012,51.54391,389953230.41248,Safely managed service
who,Americas,total,Sanitation,2012,4.73254,44883108.88879,Unimproved
who,Americas,rural,Sanitation,2012,11.08701,21270279.33375,Unimproved
who,Americas,urban,Sanitation,2012,3.12114,23612823.8914,Unimproved
who,Americas,rural,Sanitation,2013,76.73186,146968069.65068,At least basic
who,Americas,total,Sanitation,2013,45.13521,432258625.28194,Basic service
who,Americas,urban,Sanitation,2013,40.94331,313692271.57624,Basic service
who,Americas,total,Sanitation,2013,2.91779,27943628.3644,Limited service
who,Americas,rural,Sanitation,2013,3.40169,6515423.20562,Limited service
who,Americas,urban,Sanitation,2013,2.79682,21428205.23557,Limited service
who,Americas,total,Sanitation,2013,2.53948,24320489.2527,Open defecation
who,Americas,rural,Sanitation,2013,8.90482,17055804.01819,Open defecation
who,Americas,urban,Sanitation,2013,0.94819,7264685.27309,Open defecation
who,Americas,total,Sanitation,2013,44.83573,429390500.70337,Safely managed service
who,Americas,urban,Sanitation,2013,52.3373,400988781.87201,Safely managed service
who,Americas,total,Sanitation,2013,4.57179,43783857.3976,Unimproved
who,Americas,rural,Sanitation,2013,10.96163,20995315.5983,Unimproved
who,Americas,urban,Sanitation,2013,2.97437,22788539.22209,Unimproved
who,Americas,rural,Sanitation,2014,77.4929,148137636.21214,At least basic
who,Americas,total,Sanitation,2014,44.73153,432479902.1367,Basic service
who,Americas,urban,Sanitation,2014,40.44124,313691246.58225,Basic service
who,Americas,total,Sanitation,2014,2.88893,27931199.46339,Limited service
who,Americas,rural,Sanitation,2014,3.49658,6684161.50094,Limited service
who,Americas,urban,Sanitation,2014,2.73918,21247038.10121,Limited service
who,Americas,total,Sanitation,2014,2.29569,22195528.2381,Open defecation
who,Americas,rural,Sanitation,2014,8.17394,15625530.92972,Open defecation
who,Americas,urban,Sanitation,2014,0.84701,6569997.53488,Open defecation
who,Americas,total,Sanitation,2014,45.67294,441581739.53879,Safely managed service
who,Americas,urban,Sanitation,2014,53.14526,412232755.71644,Safely managed service
who,Americas,total,Sanitation,2014,4.41091,42646169.62399,Unimproved
who,Americas,rural,Sanitation,2014,10.83658,20715521.86715,Unimproved
who,Americas,urban,Sanitation,2014,2.82731,21930645.76344,Unimproved
who,Americas,rural,Sanitation,2015,78.24744,149248520.26112,At least basic
who,Americas,total,Sanitation,2015,44.32864,432560586.99453,Basic service
who,Americas,urban,Sanitation,2015,39.94463,313591225.85316,Basic service
who,Americas,total,Sanitation,2015,2.86004,27908415.86991,Limited service
who,Americas,rural,Sanitation,2015,3.59349,6854192.18291,Limited service
who,Americas,urban,Sanitation,2015,2.68185,21054223.05787,Limited service
who,Americas,total,Sanitation,2015,2.06869,20186390.16566,Open defecation
who,Americas,rural,Sanitation,2015,7.54312,14387689.73582,Open defecation
who,Americas,urban,Sanitation,2015,0.73863,5798700.09473,Open defecation
who,Americas,total,Sanitation,2015,46.50592,453806563.74206,Safely managed service
who,Americas,urban,Sanitation,2015,53.94808,423527389.76831,Safely managed service
who,Americas,total,Sanitation,2015,4.23671,41341987.22882,Unimproved
who,Americas,rural,Sanitation,2015,10.61595,20248767.09999,Unimproved
who,Americas,urban,Sanitation,2015,2.68681,21093231.19915,Unimproved
who,Americas,rural,Sanitation,2016,78.99538,150304980.64742,At least basic
who,Americas,total,Sanitation,2016,43.90599,432297191.45517,Basic service
who,Americas,urban,Sanitation,2016,39.42914,313196164.49286,Basic service
who,Americas,total,Sanitation,2016,2.83089,27872910.73888,Limited service
who,Americas,rural,Sanitation,2016,3.68785,7016898.34954,Limited service
who,Americas,urban,Sanitation,2016,2.62562,20856012.13664,Limited service
who,Americas,total,Sanitation,2016,1.82728,17991336.37226,Open defecation
who,Americas,rural,Sanitation,2016,6.79562,12930074.18451,Open defecation
who,Americas,urban,Sanitation,2016,0.63718,5061262.07447,Open defecation
who,Americas,total,Sanitation,2016,47.35391,466245271.56802,Safely managed service
who,Americas,urban,Sanitation,2016,54.76857,435041308.2605,Safely managed service
who,Americas,total,Sanitation,2016,4.08192,40190517.86567,Unimproved
who,Americas,rural,Sanitation,2016,10.52115,20018650.42628,Unimproved
who,Americas,urban,Sanitation,2016,2.53949,20171872.90333,Unimproved
who,Americas,rural,Sanitation,2017,79.54712,150932363.6073,At least basic
who,Americas,total,Sanitation,2017,42.7838,424933860.7565,Basic service
who,Americas,urban,Sanitation,2017,38.88752,312450534.92374,Basic service
who,Americas,total,Sanitation,2017,2.79669,27777085.56462,Limited service
who,Americas,rural,Sanitation,2017,3.76307,7140023.51497,Limited service
who,Americas,urban,Sanitation,2017,2.56848,20637062.49955,Limited service
who,Americas,total,Sanitation,2017,1.59297,15821549.35066,Open defecation
who,Americas,rural,Sanitation,2017,6.05018,11479588.29203,Open defecation
who,Americas,urban,Sanitation,2017,0.5404,4341961.16283,Open defecation
who,Americas,total,Sanitation,2017,48.85305,485214352.62045,Safely managed service
who,Americas,urban,Sanitation,2017,55.60431,446765326.45695,Safely managed service
who,Americas,total,Sanitation,2017,3.97349,39465199.00777,Unimproved
who,Americas,rural,Sanitation,2017,10.63963,20187592.03706,Unimproved
who,Americas,urban,Sanitation,2017,2.39928,19277589.66194,Unimproved
who,Americas,rural,Sanitation,2018,80.24604,151780066.35313,At least basic
who,Americas,total,Sanitation,2018,42.27129,423415271.31324,Basic service
who,Americas,urban,Sanitation,2018,38.31399,311308178.64489,Basic service
who,Americas,total,Sanitation,2018,2.76744,27720408.35509,Limited service
who,Americas,rural,Sanitation,2018,3.86714,7314444.30677,Limited service
who,Americas,urban,Sanitation,2018,2.51145,20405964.14257,Limited service
who,Americas,total,Sanitation,2018,1.37899,13812805.95579,Open defecation
who,Americas,rural,Sanitation,2018,5.3432,10106314.12743,Open defecation
who,Americas,urban,Sanitation,2018,0.45617,3706491.94293,Open defecation
who,Americas,total,Sanitation,2018,49.75889,498415689.88491,Safely managed service
who,Americas,urban,Sanitation,2018,56.45938,458742718.05638,Safely managed service
who,Americas,total,Sanitation,2018,3.82339,38297424.78996,Unimproved
who,Americas,rural,Sanitation,2018,10.54361,19942546.60863,Unimproved
who,Americas,urban,Sanitation,2018,2.25901,18354859.78924,Unimproved
who,Americas,rural,Sanitation,2019,80.96861,152591386.23803,At least basic
who,Americas,total,Sanitation,2019,41.74921,421652429.49547,Basic service
who,Americas,urban,Sanitation,2019,37.73091,309962262.91859,Basic service
who,Americas,total,Sanitation,2019,2.73383,27610712.26908,Limited service
who,Americas,rural,Sanitation,2019,3.96488,7472117.36504,Limited service
who,Americas,urban,Sanitation,2019,2.45142,20138595.32673,Limited service
who,Americas,total,Sanitation,2019,1.15656,11680817.77615,Open defecation
who,Americas,rural,Sanitation,2019,4.63995,8744337.22255,Open defecation
who,Americas,urban,Sanitation,2019,0.35745,2936480.66058,Open defecation
who,Americas,total,Sanitation,2019,50.67994,511849657.84502,Safely managed service
who,Americas,urban,Sanitation,2019,57.32735,470948450.46589,Safely managed service
who,Americas,total,Sanitation,2019,3.68046,37171362.6153,Unimproved
who,Americas,rural,Sanitation,2019,10.42656,19649627.95023,Unimproved
who,Americas,urban,Sanitation,2019,2.13287,17521706.37621,Unimproved
who,Americas,rural,Sanitation,2020,81.66622,153276819.90831,At least basic
who,Americas,total,Sanitation,2020,41.23775,419856433.77985,Basic service
who,Americas,urban,Sanitation,2020,37.17142,308689741.78296,Basic service
who,Americas,total,Sanitation,2020,2.70254,27515553.97258,Limited service
who,Americas,rural,Sanitation,2020,4.05183,7604752.46039,Limited service
who,Americas,urban,Sanitation,2020,2.39759,19910801.72965,Limited service
who,Americas,total,Sanitation,2020,0.96962,9872083.96281,Open defecation
who,Americas,rural,Sanitation,2020,3.9516,7416640.57736,Open defecation
who,Americas,urban,Sanitation,2020,0.29568,2455443.34598,Open defecation
who,Americas,total,Sanitation,2020,51.60084,525366820.90142,Safely managed service
who,Americas,urban,Sanitation,2020,58.1922,483256701.38597,Safely managed service
who,Americas,total,Sanitation,2020,3.48924,35525242.38437,Unimproved
who,Americas,rural,Sanitation,2020,10.33035,19388710.02562,Unimproved
who,Americas,urban,Sanitation,2020,1.94311,16136518.07026,Unimproved
who,Eastern Mediterranean,total,Sanitation,2000,58.37889,278571280.39227,At least basic
who,Eastern Mediterranean,rural,Sanitation,2000,38.87934,98575055.66748,At least basic
who,Eastern Mediterranean,urban,Sanitation,2000,50.99003,114032649.18953,Basic service
who,Eastern Mediterranean,total,Sanitation,2000,5.98524,28560243.39877,Limited service
who,Eastern Mediterranean,rural,Sanitation,2000,4.89612,12413658.03046,Limited service
who,Eastern Mediterranean,urban,Sanitation,2000,7.21999,16146584.94533,Limited service
who,Eastern Mediterranean,total,Sanitation,2000,20.14086,96107797.01275,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2000,35.47344,89939704.69361,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2000,2.75808,6168091.41137,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2000,29.4958,65963574.95351,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2000,15.49501,73938802.57777,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2000,20.7511,52612544.18378,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2000,9.5361,21326260.93025,Unimproved
who,Eastern Mediterranean,total,Sanitation,2001,59.16037,288743404.92932,At least basic
who,Eastern Mediterranean,rural,Sanitation,2001,39.98793,103283539.98344,At least basic
who,Eastern Mediterranean,urban,Sanitation,2001,50.96978,117119472.39501,Basic service
who,Eastern Mediterranean,total,Sanitation,2001,6.06966,29624146.4102,Limited service
who,Eastern Mediterranean,rural,Sanitation,2001,5.03553,13006099.51005,Limited service
who,Eastern Mediterranean,urban,Sanitation,2001,7.23209,16618047.20336,Limited service
who,Eastern Mediterranean,total,Sanitation,2001,19.56737,95502251.46124,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2001,34.58192,89320546.41707,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2001,2.69025,6181706.66491,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2001,29.74139,68340397.94118,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2001,15.2026,74199164.17445,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2001,20.39463,52676629.52916,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2001,9.3665,21522536.82531,Unimproved
who,Eastern Mediterranean,total,Sanitation,2002,60.10505,300045930.93012,At least basic
who,Eastern Mediterranean,rural,Sanitation,2002,41.29272,108656212.58504,At least basic
who,Eastern Mediterranean,urban,Sanitation,2002,50.61527,119485477.26235,Basic service
who,Eastern Mediterranean,total,Sanitation,2002,6.11256,30514043.17576,Limited service
who,Eastern Mediterranean,rural,Sanitation,2002,5.16029,13578597.064,Limited service
who,Eastern Mediterranean,urban,Sanitation,2002,7.17403,16935446.78901,Limited service
who,Eastern Mediterranean,total,Sanitation,2002,18.93833,94540620.37108,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2002,33.58646,88378228.5702,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2002,2.61045,6162394.82178,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2002,30.45938,71904253.11205,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2002,14.84407,74101972.49039,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2002,19.96054,52523470.3499,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2002,9.14087,21578496.09481,Unimproved
who,Eastern Mediterranean,total,Sanitation,2003,61.01643,311545909.09515,At least basic
who,Eastern Mediterranean,rural,Sanitation,2003,42.56867,114089633.93545,At least basic
who,Eastern Mediterranean,urban,Sanitation,2003,50.47949,122453290.46969,Basic service
who,Eastern Mediterranean,total,Sanitation,2003,6.17999,31554624.74739,Limited service
who,Eastern Mediterranean,rural,Sanitation,2003,5.29486,14190931.45529,Limited service
who,Eastern Mediterranean,urban,Sanitation,2003,7.15792,17363693.73036,Limited service
who,Eastern Mediterranean,total,Sanitation,2003,18.27187,93294989.28592,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2003,32.52004,87157968.60479,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2003,2.52989,6137023.37842,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2003,30.91883,75002988.8784,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2003,14.5317,74197918.07297,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2003,19.61643,52574603.45383,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2003,8.91388,21623310.4029,Unimproved
who,Eastern Mediterranean,total,Sanitation,2004,61.95353,323549591.12588,At least basic
who,Eastern Mediterranean,rural,Sanitation,2004,43.86862,119708647.55677,At least basic
who,Eastern Mediterranean,urban,Sanitation,2004,50.31731,125474105.95299,Basic service
who,Eastern Mediterranean,total,Sanitation,2004,6.24236,32600443.51982,Limited service
who,Eastern Mediterranean,rural,Sanitation,2004,5.42792,14811707.07309,Limited service
who,Eastern Mediterranean,urban,Sanitation,2004,7.13359,17788736.12199,Limited service
who,Eastern Mediterranean,total,Sanitation,2004,17.59521,91890203.07599,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2004,31.43874,85790007.29713,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2004,2.44629,6100196.46928,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2004,31.42647,78366843.42157,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2004,14.2089,74205338.83893,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2004,19.26471,52569531.95963,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2004,8.67634,21635808.13418,Unimproved
who,Eastern Mediterranean,total,Sanitation,2005,63.02189,336636720.06807,At least basic
who,Eastern Mediterranean,rural,Sanitation,2005,45.24611,125595078.42544,At least basic
who,Eastern Mediterranean,urban,Sanitation,2005,49.92385,128092790.69692,Basic service
who,Eastern Mediterranean,total,Sanitation,2005,6.27513,33519151.73289,Limited service
who,Eastern Mediterranean,rural,Sanitation,2005,5.56562,15449164.11474,Limited service
who,Eastern Mediterranean,urban,Sanitation,2005,7.04273,18069987.81789,Limited service
who,Eastern Mediterranean,total,Sanitation,2005,16.76271,89539446.27432,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2005,30.14867,83687284.53456,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2005,2.28087,5852162.78296,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2005,32.32911,82948850.91463,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2005,13.94027,74463099.59802,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2005,19.03961,52850530.21955,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2005,8.42345,21612570.0576,Unimproved
who,Eastern Mediterranean,total,Sanitation,2006,64.11818,350303231.40963,At least basic
who,Eastern Mediterranean,rural,Sanitation,2006,46.60714,131529161.19249,At least basic
who,Eastern Mediterranean,urban,Sanitation,2006,49.50636,130762022.51453,Basic service
who,Eastern Mediterranean,total,Sanitation,2006,6.30225,34431721.66118,Limited service
who,Eastern Mediterranean,rural,Sanitation,2006,5.73825,16193814.14091,Limited service
who,Eastern Mediterranean,urban,Sanitation,2006,6.90485,18237907.36777,Limited service
who,Eastern Mediterranean,total,Sanitation,2006,15.91661,86958786.70194,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2006,28.83701,81380402.90176,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2006,2.11197,5578383.50057,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2006,33.32126,88012042.01113,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2006,13.66296,74646213.953,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2006,18.8176,53104799.16481,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2006,8.15556,21541413.32601,Unimproved
who,Eastern Mediterranean,total,Sanitation,2007,65.21325,364402991.83239,At least basic
who,Eastern Mediterranean,rural,Sanitation,2007,47.94698,137732794.50854,At least basic
who,Eastern Mediterranean,urban,Sanitation,2007,49.04498,133169906.59789,Basic service
who,Eastern Mediterranean,total,Sanitation,2007,6.30837,35250324.76851,Limited service
who,Eastern Mediterranean,rural,Sanitation,2007,5.91938,17004038.12455,Limited service
who,Eastern Mediterranean,urban,Sanitation,2007,6.7199,18246286.36127,Limited service
who,Eastern Mediterranean,total,Sanitation,2007,15.10838,84423616.58189,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2007,27.56182,79174257.07994,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2007,1.93328,5249360.24763,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2007,34.43511,93500297.24218,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2007,13.37,74709800.78533,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2007,18.57183,53349562.10386,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2007,7.86674,21360239.66104,Unimproved
who,Eastern Mediterranean,total,Sanitation,2008,66.34074,379116386.58624,At least basic
who,Eastern Mediterranean,rural,Sanitation,2008,49.35456,144055971.99233,At least basic
who,Eastern Mediterranean,urban,Sanitation,2008,48.57027,135796995.93347,Basic service
who,Eastern Mediterranean,total,Sanitation,2008,6.3303,36175641.98461,Limited service
who,Eastern Mediterranean,rural,Sanitation,2008,6.10104,17807713.43628,Limited service
who,Eastern Mediterranean,urban,Sanitation,2008,6.56962,18367928.82044,Limited service
who,Eastern Mediterranean,total,Sanitation,2008,14.19304,81108719.283,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2008,26.12366,76249661.15614,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2008,1.73793,4859059.14684,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2008,35.50337,99263403.42315,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2008,13.13594,75067727.46529,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2008,18.42074,53766404.53988,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2008,7.61881,21301322.80611,Unimproved
who,Eastern Mediterranean,total,Sanitation,2009,67.45236,394152803.25933,At least basic
who,Eastern Mediterranean,rural,Sanitation,2009,50.75381,150493502.77828,At least basic
who,Eastern Mediterranean,urban,Sanitation,2009,48.09715,138435999.39599,Basic service
who,Eastern Mediterranean,total,Sanitation,2009,6.35384,37128193.20115,Limited service
who,Eastern Mediterranean,rural,Sanitation,2009,6.28696,18641882.02521,Limited service
who,Eastern Mediterranean,urban,Sanitation,2009,6.42274,18486310.84352,Limited service
who,Eastern Mediterranean,total,Sanitation,2009,13.34818,77999087.51865,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2009,24.77481,73461457.85762,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2009,1.57652,4537628.38607,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2009,36.55798,105223307.90104,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2009,12.84562,75062388.73763,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2009,18.18442,53919840.80573,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2009,7.34561,21142553.48339,Unimproved
who,Eastern Mediterranean,total,Sanitation,2010,68.54021,409439239.22352,At least basic
who,Eastern Mediterranean,rural,Sanitation,2010,52.13591,157018459.56524,At least basic
who,Eastern Mediterranean,urban,Sanitation,2010,47.68967,141256538.49236,Basic service
who,Eastern Mediterranean,total,Sanitation,2010,6.37915,38107158.91291,Limited service
who,Eastern Mediterranean,rural,Sanitation,2010,6.47631,19504799.78526,Limited service
who,Eastern Mediterranean,urban,Sanitation,2010,6.28035,18602359.28935,Limited service
who,Eastern Mediterranean,total,Sanitation,2010,12.51281,74747911.84852,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2010,23.42728,70556266.90129,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2010,1.41514,4191646.33361,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2010,37.5302,111164234.56297,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2010,12.56783,75076580.85256,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2010,17.96051,54091915.07904,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2010,7.08464,20984667.3217,Unimproved
who,Eastern Mediterranean,total,Sanitation,2011,69.60349,424963657.08294,At least basic
who,Eastern Mediterranean,rural,Sanitation,2011,53.53258,163884056.02087,At least basic
who,Eastern Mediterranean,urban,Sanitation,2011,47.38083,144232210.48369,Basic service
